SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OWN_CAR_AGE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
100120,0,Cash loans,M,N,N,0,102623.38754396215,531355.5597558242,35972.94313571581,458931.9227954463,Working,Incomplete higher,Married,House / apartment,-12941,-1237,,2,2,0.5211987827313204,0.7277892543859134,0.6708386313621836
100121,0,Cash loans,F,Y,Y,2,127455.42161177233,599704.8522119133,26862.68857505943,541640.2627960531,Working,Secondary / secondary special,Married,House / apartment,-17949,-1491,0.0,4,3,0.526064834166061,0.8144619447890853,0.4822086864460432
100122,0,Cash loans,F,N,Y,0,104169.60599545669,553360.9867466185,42870.5114226706,551203.566339591,Working,Secondary / secondary special,Married,House / apartment,-20956,-12318,,2,3,0.11875987352554782,0.41719829194971614,
100123,0,Cash loans,F,N,N,1,66132.95428900051,355360.0329583324,17438.878383620147,331276.38186107366,Pensioner,Incomplete higher,Married,House / apartment,-13280,365243,,3,2,,0.4831875560378088,0.5280778570614985
100124,0,Cash loans,M,N,N,0,290847.29465637065,983683.4581676527,53117.15785872352,849672.0925767466,Working,Secondary / secondary special,Married,House / apartment,-10697,-1281,,2,2,,0.53638909250937,0.20082738644960194
100125,0,Cash loans,F,Y,Y,0,135292.9042063063,413059.4446940142,32698.66404121619,410645.3792868865,Pensioner,Secondary / secondary special,Married,House / apartment,-24015,365243,3.0,2,3,,0.362304729052731,0.5868103802936163
100126,0,Cash loans,M,N,N,0,292158.0848937494,1230142.1671525482,91876.48445211291,1212195.5600975,Pensioner,Lower secondary,Single / not married,Rented apartment,-24749,365243,,1,2,,0.34652425490977484,0.7440780814235406
100127,0,Cash loans,F,N,Y,0,76236.67590400409,243532.7819523789,10201.180430110377,236461.71657769114,Commercial associate,Secondary / secondary special,Married,House / apartment,-12437,-5013,,2,3,,0.5089405928593629,0.6595079225357697
100128,0,Cash loans,M,Y,Y,0,105836.6142482041,359711.27826016373,15062.788198695853,348573.09097640734,Working,Secondary / secondary special,Separated,House / apartment,-15943,-7520,4.0,1,2,,0.7872553541633904,0.3527307795149524
100129,0,Cash loans,M,N,Y,2,133391.09251097022,303683.5317598199,22094.08276338147,280267.726879645,Working,Secondary / secondary special,Civil marriage,House / apartment,-8143,-1293,,4,2,0.46175548268593586,0.5080529545903211,
100130,0,Cash loans,F,N,Y,0,274785.3311277475,1639219.5002366628,70182.98777771312,1608544.919090038,Pensioner,Secondary / secondary special,Married,House / apartment,-21634,365243,,2,2,0.3694976585916218,0.8267318714284128,0.6173710500332251
100131,0,Cash loans,F,N,N,0,291127.46697824384,942434.2953175252,69805.52369318176,844283.2874981108,Commercial associate,Secondary / secondary special,Married,House / apartment,-8325,-343,,2,1,0.3986577452134878,0.7053830980489859,0.7462787207658548
100132,0,Cash loans,F,N,N,1,102792.35090433431,526326.9834571084,40519.19369735216,475687.2764291116,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20863,-391,,2,2,0.39610839035342227,0.3071537185442362,0.4561518122959954
100133,0,Cash loans,F,Y,Y,1,88673.89574007459,529616.6517694667,21689.64751991522,467334.88541261276,Pensioner,Secondary / secondary special,Married,House / apartment,-12431,365243,12.0,3,2,0.6774306040127404,0.5662697844600102,0.38936566641520937
100134,0,Cash loans,F,N,N,0,127365.68038218612,748464.9386877321,36525.29303153445,681454.3609327938,Working,Secondary / secondary special,Married,House / apartment,-23724,-5444,,2,2,0.5065793271290706,0.6140780994844489,
100135,0,Revolving loans,F,Y,Y,0,232745.53104254947,1055624.943784349,43204.192557336515,934278.1264032389,Working,Secondary / secondary special,Married,House / apartment,-11953,-4432,10.0,2,2,0.35845111794918444,0.5452292613129089,0.39730306717051544
100136,0,Cash loans,F,Y,Y,0,136685.3708321269,567879.3018401541,24369.59115966374,511644.3913989245,Working,Higher education,Married,House / apartment,-24821,-17957,8.0,2,2,,0.70666317144012,0.6798911853798205
100137,1,Cash loans,M,N,N,0,149738.83211059077,484720.46877046314,29743.857296655275,462208.4359118312,Working,Secondary / secondary special,Married,Office apartment,-10036,-1668,,2,2,0.7086363759645973,0.27269749649947983,0.4022363476567338
100138,1,Cash loans,F,N,N,0,231668.77473296793,1261674.3807702567,87316.14386638874,1153820.2024424593,State servant,Incomplete higher,Married,House / apartment,-23088,-2872,,2,2,,0.5480390732759569,0.22038913231089632
100139,0,Cash loans,F,N,Y,0,213717.3441721672,716376.386722324,42394.40126830585,691409.9059468019,Working,Higher education,Married,Rented apartment,-10454,-992,,2,3,0.80655067994696,0.831801634679576,0.4571535086426078
100140,0,Revolving loans,M,N,Y,0,217888.31115418117,528792.0927921509,29315.065458882258,487467.1695864541,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21843,365243,,2,3,0.44338013479351585,0.42758796562364204,0.37922128223618473
100141,0,Revolving loans,F,N,Y,0,181865.21856471384,577675.5100139836,27883.700175639668,503088.15095547115,Commercial associate,Higher education,Separated,House / apartment,-12708,-5265,,1,2,0.1663778528465285,0.8672141521007858,0.5577652969117683
100142,0,Cash loans,M,N,Y,0,261986.51974609777,854178.0468866795,42250.246302944295,821133.7247179024,Working,Secondary / secondary special,Single / not married,Office apartment,-15306,-1033,,1,3,,0.5206411162013798,0.18620229237647382
100143,0,Cash loans,M,N,Y,0,72582.23613024646,353761.57207101095,22391.640515223084,304195.84909727686,Commercial associate,Secondary / secondary special,Married,With parents,-16641,-3359,,2,2,0.42066820654176845,0.7505799358482861,0.23479705743590307
100144,0,Cash loans,F,Y,Y,0,410294.85270896833,1098838.477349177,81567.40859366296,1089351.50739726,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-23136,-13861,4.0,1,2,0.2277863365215588,0.4596199148008017,
100145,0,Cash loans,F,Y,Y,0,226427.386446771,739840.828341818,41566.33464663088,722194.4366571228,Working,Secondary / secondary special,Married,House / apartment,-10567,-1121,1.0,2,2,0.6897502813601017,0.6813010512393877,0.2352859709105199
100146,0,Cash loans,F,N,N,0,122988.46203913796,283653.9103298005,22007.31838669645,282083.6202579284,Working,Secondary / secondary special,Civil marriage,House / apartment,-23912,-9678,,2,2,,0.7709732854865983,0.25113473623138166
100147,1,Cash loans,F,N,Y,0,232084.63023612832,1251772.735092054,52680.54882034471,1110695.2098655473,Working,Higher education,Married,House / apartment,-11346,-1261,,2,2,0.6537908244058038,0.6052791538544461,0.13924096267315406
100148,0,Cash loans,F,Y,Y,1,112002.53655950938,548711.8294464954,40148.38024864158,506013.2055895331,Working,Secondary / secondary special,Widow,House / apartment,-18894,-765,1.0,2,2,0.5672449857170399,0.3009492112060043,0.1747198414830949
100149,0,Cash loans,F,Y,N,0,168959.23703090774,633588.3551736169,33926.898191167755,556896.6485257251,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19860,-4544,4.0,2,2,0.3866265670431148,0.5986519843858912,0.44128650729450053
100150,0,Cash loans,F,Y,Y,1,179151.56097642024,666454.7466072418,49817.956996507055,608719.8015475299,Working,Secondary / secondary special,Married,House / apartment,-21804,-280,0.0,3,3,,0.414015232010429,0.3061050225718697
100151,0,Revolving loans,F,N,N,0,205063.67488651242,546594.5990211864,41965.71060503371,484585.26192201365,Working,Higher education,Single / not married,House / apartment,-24454,-16428,,1,3,0.3916676638638575,0.5730204019645013,0.2843976513343166
100152,0,Cash loans,F,Y,Y,0,105890.69673937222,374629.90187986125,25480.953780008305,366356.26231210155,Pensioner,Higher education,Married,House / apartment,-8696,365243,40.0,2,2,0.03797988694396971,0.861738012662126,0.36168209589886924
100153,0,Cash loans,F,Y,Y,0,207252.20597183093,1166270.4832878066,63214.343272204365,1012599.478844824,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-21067,-2255,25.0,1,2,,0.29727407466324823,
100154,0,Cash loans,M,N,Y,0,106835.87720699293,272926.3605413708,15905.432041396527,241202.55127068295,Working,Secondary / secondary special,Married,House / apartment,-14201,-4692,,2,2,,0.6576136944351278,0.6466230796439684
100155,0,Revolving loans,F,N,Y,0,192045.3659571484,971771.3546010443,60318.866247318205,864499.3475061603,Commercial associate,Secondary / secondary special,Married,House / apartment,-19732,-12591,,2,3,0.7544814931181693,0.7039201874032984,0.5392794216904262
100156,0,Cash loans,F,Y,Y,0,132066.45922524377,289054.2950820663,16904.81913936532,277702.68876590795,Pensioner,Secondary / secondary special,Married,House / apartment,-12417,365243,5.0,2,2,0.3388938181358279,0.5812136166847404,0.46377594282215334
100157,0,Cash loans,F,N,Y,0,53531.208942292054,173800.7502386922,12452.161728737441,164164.49751976182,Working,Secondary / secondary special,Single / not married,House / apartment,-23875,-15938,,1,2,0.5403170301903623,0.5705854901603173,0.4057154291197055
100158,0,Cash loans,F,Y,Y,0,92191.23192651948,496703.3286376,35196.95990033666,432350.2972197114,Commercial associate,Higher education,Married,House / apartment,-20546,-1526,3.0,2,2,0.6946755706903528,0.6825750767167112,0.45432391379086773
100159,0,Cash loans,F,N,Y,0,203630.28485035762,769709.2142130799,31178.00839551863,724178.4158079058,Working,Secondary / secondary special,Separated,House / apartment,-14737,-6117,,1,3,,0.4677408905007272,0.6534420258743744
100160,0,Cash loans,F,Y,Y,0,114482.21719437155,550748.3216406092,25371.033872251122,538061.6284737043,Working,Secondary / secondary special,Married,House / apartment,-24239,-7175,24.0,2,2,,0.5888324974105646,
100161,0,Cash loans,F,N,N,2,244451.92013710688,590147.7671226616,32187.81187267563,541657.4293376319,State servant,Secondary / secondary special,Married,Rented apartment,-21154,-1223,,4,3,0.745175377543974,0.5393699002755861,0.8472979004661817
100162,0,Cash loans,F,N,N,0,72646.00377923214,343884.60331566626,23004.847877659322,323861.8552605603,Working,Secondary / secondary special,Married,House / apartment,-19952,-9265,,2,3,0.3681318822124786,0.7332651391095613,
100163,0,Cash loans,F,N,N,0,188729.27112109313,995751.2190301734,48978.92897314676,925845.6843124039,Working,Secondary / secondary special,Married,Municipal apartment,-21869,-14095,,2,3,,0.7416096667309875,0.4298164466246022
100164,0,Cash loans,F,Y,Y,2,130122.79395272606,679368.9540713035,35946.48127922169,613927.3131626266,Working,Secondary / secondary special,Married,House / apartment,-18828,-2455,1.0,4,3,,0.45689085645910826,0.6352581142588587
100165,0,Cash loans,F,N,Y,0,117783.96122160545,442335.1938100667,25869.17777072997,376155.63277176867,Commercial associate,Secondary / secondary special,Married,House / apartment,-15819,-1247,,2,2,,0.44739735339391584,0.46150453450798007
100166,0,Cash loans,F,Y,Y,3,73928.01768616418,415221.5013468354,26400.70383974471,364541.2751512705,Working,Secondary / secondary special,Widow,House / apartment,-12574,-1800,6.0,4,2,,0.7104111257876804,0.1916493812994419
100167,0,Cash loans,M,N,N,0,148006.3077897944,636412.30861043,48413.06681093875,631368.1606787137,Working,Secondary / secondary special,Civil marriage,With parents,-9478,-482,,2,2,0.8530194994838758,0.6411267612799921,0.14321019156527415
100168,0,Cash loans,M,N,Y,0,80462.90702410453,424159.1663931295,30618.058854179828,383099.24317353946,Commercial associate,Higher education,Single / not married,House / apartment,-14664,-1602,,1,2,0.45784667692784875,0.5224042834837178,0.5256440577558011
100169,0,Cash loans,F,N,Y,0,96951.83121421182,276684.74671373423,15042.98979103592,247513.5023031543,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15755,365243,,1,1,,0.37321720265619224,0.456335577777788
100170,0,Cash loans,F,N,Y,0,124202.18746853141,352853.70151277084,24953.58600267406,332418.1785860155,Pensioner,Secondary / secondary special,Separated,House / apartment,-23868,365243,,1,1,0.20486765503329066,0.9375266274711958,0.5543422130429422
100171,0,Cash loans,F,N,Y,0,110983.56017692533,556854.3289773092,40820.94142688183,548818.631747984,Working,Secondary / secondary special,Separated,House / apartment,-18314,-4839,,1,3,0.690592332586422,0.5456417398661861,0.3655663414359291
100172,0,Cash loans,M,N,Y,0,222769.95121871014,1021743.4043995972,62217.52819694791,914837.683810261,Working,Secondary / secondary special,Married,House / apartment,-8528,-251,,2,2,0.6836129737705994,0.6324230030663593,
100173,0,Cash loans,F,N,N,0,36494.738387625395,171716.48656420482,8902.073269718514,151705.22611059298,Commercial associate,Lower secondary,Married,House / apartment,-8072,-163,,2,2,0.5941789036613311,0.5065765789782455,0.7164023647857322
100174,0,Cash loans,M,N,N,0,121882.43836935794,359099.9287283087,27910.281416901755,353819.142668355,Working,Secondary / secondary special,Married,House / apartment,-22122,-7072,,2,2,0.5423560497194957,0.6613616657503717,0.5256943124909589
100175,0,Cash loans,M,N,Y,0,111147.19663659683,399962.1353217768,31393.068996344162,386373.7959401969,Working,Secondary / secondary special,Single / not married,House / apartment,-17838,-4503,,1,2,0.7644661655628758,0.6660094738549666,0.20763480008024468
100176,0,Cash loans,M,N,Y,2,132686.50113303476,402506.9905231495,19716.26074871781,384550.8725381315,Working,Secondary / secondary special,Civil marriage,House / apartment,-17338,-8063,,4,3,0.5306573226826525,0.6031631096073838,
100177,0,Cash loans,F,N,Y,0,101504.92663172686,230670.32315512726,16470.47105839481,215348.91999619044,Pensioner,Secondary / secondary special,Separated,House / apartment,-13795,365243,,1,3,,0.6666164689487045,0.7112270913798245
100178,0,Cash loans,F,N,Y,1,222335.00778954106,626043.0771908342,26087.331686244244,572098.8710995736,Pensioner,Secondary / secondary special,Widow,House / apartment,-19996,365243,,2,2,0.5417074818930561,0.5142018071305987,0.34803658733930176
100179,0,Revolving loans,F,N,N,0,117142.16764022154,700587.1459247158,28090.367921175384,662529.6991487723,Working,Higher education,Civil marriage,House / apartment,-21971,-11764,,2,2,0.49847843922047247,0.8449386904105585,
100180,0,Cash loans,F,N,Y,0,142411.08716412407,418142.84621133195,22606.027813824345,369026.2472912052,Pensioner,Lower secondary,Married,House / apartment,-23064,365243,,2,1,0.426829353694413,0.7846933822462031,0.3819329482286288
100181,0,Cash loans,F,N,N,0,208173.6582433853,548989.9398606606,32116.75574624627,533949.403807905,Commercial associate,Secondary / secondary special,Married,House / apartment,-15292,-4531,,2,2,0.25761896202705054,0.678320168540072,0.5150620933587344
100182,0,Cash loans,M,N,Y,1,136762.51984997845,654751.5476534971,40498.64998430368,597434.1662078231,Working,Secondary / secondary special,Married,House / apartment,-9099,-2161,,3,2,0.5750254526647832,0.6678879222177686,0.2662531666486197
100183,0,Revolving loans,F,N,Y,1,70643.06597928675,311435.4483781174,17169.617079974756,299978.05513015017,Working,Secondary / secondary special,Single / not married,House / apartment,-22570,-1545,,2,2,,0.796544905856895,0.17620663822728133
100184,0,Cash loans,F,Y,N,0,107657.24851391917,536569.353185026,24227.134484517715,521412.6611427267,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19395,365243,6.0,1,2,,0.3758607898900566,0.5325340128716636
100185,0,Cash loans,F,N,N,0,125234.27279729045,577917.6448924578,31087.150150850637,497760.07967475295,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19968,-1590,,2,2,,0.4982642283575651,0.6472628895039757
100186,0,Cash loans,M,N,Y,0,58496.307305808405,169169.77522933527,12327.914397424249,160934.16911282088,Working,Higher education,Married,House / apartment,-23870,-7816,,2,2,,0.37131456731843376,0.5047064992788022
100187,0,Cash loans,M,Y,N,0,93348.52601514952,373732.41466197465,19967.92427902669,334644.7953792402,Working,Secondary / secondary special,Married,House / apartment,-11611,-4753,12.0,2,2,,0.694822717532232,0.1312041343303927
100188,0,Cash loans,F,N,N,0,128780.75190602778,348554.27961758745,22200.169570477137,315030.0774689952,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-21576,365243,,1,2,,0.48314265854628435,0.03516250665744594
100189,0,Cash loans,F,N,N,1,364434.44672035,1098460.7124274606,73855.079359328,1054539.863601391,Pensioner,Secondary / secondary special,Married,House / apartment,-15093,365243,,3,3,,0.875467547754437,
100190,0,Cash loans,F,N,N,0,160420.05217561263,954125.6274140333,66118.49759466434,948028.4941053801,State servant,Secondary / secondary special,Married,House / apartment,-23776,-9129,,2,2,0.5411577726521769,0.6674887619040799,0.49825749750427617
